popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
42,0.552,0.356,264893,0.4039999999999999,0.3279999999999999,G,0.0734,-9.321,Major,0.0406,151.935,0.125,Classical
34,0.0254,0.774,166875,0.7,0.00253,C#,0.157,-4.498,Major,0.239,128.014,0.27,Electronic
28,0.0225,0.241,342147,0.8079999999999999,0.0187,D,0.128,-6.398,Major,0.0451,179.771,0.602,Blues
39,0.762,0.659,169800,0.358,0.0207,C,0.126,-13.444,Major,0.0463,120.574,0.449,Country
59,1.21e-5,0.421,205027,0.95,2.14e-4,A#,0.314,-3.985,Major,0.0768,80.91199999999999,0.5529999999999999,Rock
59,0.2239999999999999,0.613,164986,0.688,7.75e-5,F#,0.381,-6.297000000000001,Major,0.0612,105.027,0.302,Hip-Hop
36,0.821,0.773,160693,0.872,1.64e-5,G,0.109,-5.157,Major,0.0438,130.94799999999998,0.947,Blues
48,0.00772,0.321,167890,0.937,9.46e-5,C,0.21,-4.281000000000001,Major,0.0613,172.97400000000002,0.344,Alternative
33,0.0808,0.7859999999999999,272901,0.301,0.356,E,0.263,-6.896,Minor,0.0455,86.98299999999999,0.915,Jazz
47,0.344,0.31,193832,0.552,0,A,0.0689,-5.9670000000000005,Major,0.0303,145.908,0.244,Country
22,2.52e-4,0.542,376400,0.5660000000000001,0.914,D,0.106,-10.390999999999998,Major,0.0315,94.996,0.136,Electronic
58,0.00221,0.6659999999999999,211202,0.581,0,C,0.337,-6.727,Minor,0.0453,133.065,0.126,Hip-Hop
41,0.787,0.49,420893,0.3279999999999999,0.307,C#,0.0815,-10.604,Major,0.0377,121.674,0.179,Jazz
63,0.00166,0.551,245503.5,0.893,0,G,0.348,-2.628,Major,0.0543,125.083,0.794,Rap
32,0.386,0.8690000000000001,155827,0.275,0.0954,C,0.162,-21.829,Major,0.0906,97.375,0.904,Blues
62,0.0571,0.8370000000000001,254800,0.478,0.00129,F#,0.0569,-5.861000000000001,Minor,0.0627,78.74600000000001,0.81,Rock
58,0.201,0.616,182907,0.667,0,G,0.282,-5.606,Major,0.183,91.008,0.67,Rap
63,0.617,0.482,165280,0.569,0,C,0.155,-5.897,Major,0.0328,70.843,0.609,Rock
23,0.336,0.6859999999999999,191587,0.664,0.735,C,0.1969999999999999,-6.03,Major,0.0349,135.51,0.213,Classical
15,0.006,0.452,248418,0.992,0.0565,E,0.47,-1.281,Minor,0.165,195.618,0.4479999999999999,Anime
67,0.121,0.7040000000000001,366880,0.873,5.12e-6,B,0.24,-4.057,Minor,0.144,154.914,0.742,Rap
40,0.239,0.324,245503.5,0.514,4.97e-6,G,0.107,-6.228,Major,0.0338,184.975,0.216,Country
27,0.782,0.481,141453,0.873,0.273,C,0.0623,-4.237,Major,0.0738,84.92299999999999,0.654,Blues
59,0.318,0.622,215045,0.446,0.0135,A,0.0904,-9.647,Minor,0.22,68.85,0.168,Hip-Hop
41,0.862,0.544,260493,0.34,3.57e-6,C,0.0957,-8.95,Major,0.0291,144.812,0.257,Country
44,0.0636,0.179,154613,0.421,0.752,F,0.201,-7.51,Major,0.0347,76.85300000000001,0.049,Anime
40,0.921,0.518,202427,0.223,7.94e-6,A,0.107,-12.488,Major,0.0284,78.469,0.368,Country
60,0.273,0.513,217907,0.347,0.0417,C#,0.0805,-13.505999999999998,Major,0.0289999999999999,78.811,0.52,Rock
55,0.118,0.813,245503.5,0.483,0.00291,C,0.379,-12.74,Major,0.0367,120.046,0.0396,Country
32,0.0203,0.536,269633,0.96,4.43e-6,C#,0.0996,-2.528,Major,0.11,136.028,0.465,Anime
37,0.0211,0.491,188800,0.915,0,A,0.123,-5.388,Major,0.11,168.16400000000002,0.877,Country
29,0.55,0.497,297707,0.898,0.3389999999999999,B,0.7120000000000001,-9.173,Minor,0.0523,107.907,0.763,Blues
35,0.618,0.551,153803,0.919,0.916,F#,0.4479999999999999,-4.5,Major,0.124,71.002,0.763,Jazz
27,0.959,0.417,270333,0.0139,0.8540000000000001,E,0.0975,-29.039,Minor,0.046,82.036,0.306,Classical
47,0.115,0.665,179147,0.727,0,D,0.139,-4.713,Major,0.0353,94.021,0.5720000000000001,Country
35,0.212,0.7120000000000001,245503.5,0.493,4.37e-6,D,0.203,-11.094,Major,0.0359,92.916,0.6990000000000001,Blues
39,0.402,0.8690000000000001,230480,0.3,0.0853,A,0.0711,-15.121,Minor,0.0434,117.988,0.8740000000000001,Anime
34,0.0511,0.555,234920,0.8320000000000001,8.67e-4,F#,0.253,-8.475,Major,0.065,133.987,0.795,Blues
45,2.37e-5,0.503,460400,0.895,0.0354,G,0.319,-6.228,Major,0.0436,93.953,0.211,Alternative
65,0.825,0.649,138360,0.123,3.14e-6,G,0.0627,-15.657,Major,0.0396,93.82,0.358,Rock
42,0.0503,0.953,261249,0.769,0,B,0.52,-8.067,Minor,0.319,123.987,0.634,Country
43,0.953,0.207,367560,0.0266,0.7559999999999999,A,0.0954,-27.864,Major,0.0474,93.987,0.129,Classical
61,0.0374,0.79,291968,0.906,0.00679,C#,0.294,-0.957,Major,0.203,91.979,0.573,Rap
57,0.0697,0.71,264813,0.698,0,D,0.478,-5.797000000000001,Major,0.0332,104.007,0.852,Alternative
24,0.0103,0.4579999999999999,270707,0.978,0,F#,0.21,-1.455,Major,0.159,151.084,0.294,Anime
33,0.00443,0.715,899570,0.767,0.75,C,0.0889,-12.209,Minor,0.0382,123.934,0.7859999999999999,Electronic
30,0.943,0.119,813560,0.0203,0.335,E,0.061,-31.438,Minor,0.0516,79.887,0.0395,Classical
53,0.575,0.733,364453,0.561,0.872,C,0.131,-10.687,Minor,0.0464,94.999,0.568,Jazz
60,0.0219,0.6970000000000001,245503.5,0.7909999999999999,0.0021899999999999,G#,0.597,-4.852,Major,0.0534,119.931,0.563,Hip-Hop
60,2.77e-4,0.439,226640,0.885,0.00367,E,0.372,-4.678999999999999,Major,0.0625,92.738,0.495,Rock
62,0.177,0.5710000000000001,230613,0.613,0,C#,0.216,-6.836,Major,0.252,83.31700000000001,0.583,Rap
43,0.772,0.568,321373,0.0985,1.18e-6,B,0.0917,-15.643,Major,0.0322,132.77,0.1939999999999999,Country
41,0.00464,0.4429999999999999,335933,0.415,0.00123,A,0.125,-8.808,Major,0.0294,122.522,0.239,Alternative
60,0.11,0.7090000000000001,295307,0.934,0,A#,0.2689999999999999,-3.512,Minor,0.133,130.083,0.7340000000000001,Hip-Hop
37,1.18e-4,0.578,248040,0.8270000000000001,0.00492,D,0.37,-6.252999999999999,Major,0.0593,125.032,0.541,Blues
55,0.489,0.7809999999999999,201507,0.5870000000000001,0.00375,C#,0.1,-8.057,Minor,0.187,86.963,0.843,Alternative
33,0.0305,0.667,239701,0.742,0.754,B,0.0947,-10.722,Minor,0.0424,120.029,0.102,Electronic
56,0.0581,0.8590000000000001,218389,0.6729999999999999,0.00989,F,0.556,-6.212000000000001,Major,0.253,125.033,0.23,Electronic
29,0.0557,0.28,296937,0.8540000000000001,0.00282,D,0.8740000000000001,-10.879,Major,0.483,199.748,0.32,Blues
52,0.0596,0.77,165315,0.6990000000000001,1.65e-5,C,0.17,-6.59,Major,0.1989999999999999,81.003,0.696,Hip-Hop
63,9.73e-4,0.647,217493,0.71,0.703,C,0.0777,-4.692,Major,0.0289999999999999,110.059,0.268,Rock
63,0.017,0.944,219227,0.494,0,D,0.108,-6.325,Major,0.27,133.069,0.2019999999999999,Rap
37,0.104,0.635,187240,0.529,1.94e-6,F,0.0836,-6.034,Major,0.0282,91.054,0.442,Country
55,0.221,0.728,203694,0.863,0,G,0.129,-7.577000000000001,Major,0.296,148.026,0.581,Rap
33,0.135,0.487,304112,0.573,0.237,C#,0.295,-10.102,Major,0.088,120.028,0.144,Electronic
54,0.883,0.377,245503.5,0.24,1.33e-5,B,0.11,-7.619,Major,0.03,85.53,0.348,Rock
47,0.1969999999999999,0.8859999999999999,183925,0.435,0.0223,E,0.0954,-9.518,Major,0.0651,107.003,0.6409999999999999,Alternative
57,0.5710000000000001,0.866,205091,0.3879999999999999,0,A,0.1,-11.009,Major,0.32,109.976,0.556,Hip-Hop
63,0.00605,0.5539999999999999,240453,0.8640000000000001,0,A,0.132,-5.062,Major,0.0394,112.523,0.299,Rock
60,0.0514,0.635,283667,0.795,3.08e-6,G,0.0751,-5.313,Major,0.0269,115.23,0.628,Rock
64,0.696,0.55,267173,0.767,7.2e-5,A,0.2269999999999999,-7.574,Major,0.0909,133.309,0.815,Country
62,0.149,0.773,227648,0.625,0,C#,0.0619,-7.029,Minor,0.176,82.00399999999999,0.6759999999999999,Hip-Hop
25,0.00754,0.5539999999999999,216443,0.857,9.990000000000002e-5,C#,0.928,-3.572,Major,0.426,171.06900000000002,0.288,Electronic
47,0.00265,0.324,212120,0.863,0.4629999999999999,G,0.115,-4.199,Minor,0.0646,166.482,0.5479999999999999,Alternative
61,0.158,0.764,221052,0.6459999999999999,1.37e-6,G#,0.0889,-5.375,Major,0.0711,130.92700000000002,0.612,Hip-Hop
55,0.246,0.8540000000000001,199111,0.648,0,A,0.125,-5.251,Major,0.0808,134.916,0.718,Hip-Hop
45,0.979,0.375,289080,0.0357,7.379999999999e-4,B,0.175,-24.723000000000003,Major,0.0434,100.884,0.1689999999999999,Jazz
46,0.873,0.391,287333,0.33,0.944,C,0.104,-12.07,Minor,0.0291,110.219,0.179,Jazz
52,0.41,0.495,212907,0.612,0,D,0.0974,-6.57,Major,0.0303,148.083,0.366,Country
54,1.13e-4,0.426,245503.5,0.924,2.69e-4,A,0.0919,-3.973,Major,0.0929,168.136,0.6990000000000001,Rock
66,0.73,0.425,286957,0.406,3.59e-6,E,0.107,-8.911,Minor,0.176,184.061,0.124,Hip-Hop
54,0.0179,0.866,204093,0.652,0,B,0.728,-4.213,Major,0.239,125.101,0.222,Hip-Hop
37,0.00722,0.596,237213,0.882,0.00191,G#,0.31,-7.241,Major,0.1,107.019,0.746,Blues
37,0.18,0.657,291387,0.585,0.1159999999999999,B,0.0494,-6.966,Minor,0.0341,97.013,0.624,Jazz
31,0.439,0.7290000000000001,271969,0.282,0.423,C,0.151,-12.079,Minor,0.0398,124.014,0.128,Electronic
25,1.8100000000000003e-5,0.344,211400,0.652,8.03e-6,A,0.0791,-5.796,Major,0.0393,179.011,0.406,Anime
34,0.956,0.107,487267,0.0737,0.5870000000000001,D,0.2739999999999999,-21.97,Major,0.0474,62.237,0.0379,Classical
48,0.0104,0.583,208000,0.916,0,E,0.1009999999999999,-4.593,Major,0.0411,118.031,0.496,Country
21,0.6629999999999999,0.256,225147,0.5820000000000001,0.906,C,0.111,-9.743,Minor,0.0603,141.44,0.212,Anime
0,0.972,0.15,204307,0.126,0.826,C,0.159,-19.717,Major,0.052,75.613,0.1369999999999999,Classical
51,0.00138,0.406,245503.5,0.738,0.0117,A,0.154,-4.64,Major,0.0439,150.886,0.31,Alternative
48,0.1009999999999999,0.411,269147,0.754,2.83e-6,G,0.141,-6.515,Major,0.0294,189.9,0.602,Alternative
32,0.994,0.536,166280,0.00626,0.939,G,0.1,-31.321,Major,0.0772,99.979,0.205,Classical
22,0.00433,0.545,258667,0.954,2.75e-4,C,0.122,-4.752,Major,0.0979,140.004,0.361,Anime
38,0.0015199999999999,0.846,245503.5,0.888,0.5820000000000001,F#,0.0992,-8.74,Major,0.0618,123.028,0.833,Electronic
50,5.71e-4,0.183,245503.5,0.984,1.84e-5,A#,0.288,-2.654,Minor,0.186,182.41,0.36,Alternative
36,0.384,0.6779999999999999,297320,0.402,0.0347,F#,0.1639999999999999,-10.566,Major,0.0667,171.985,0.544,Jazz
44,0.261,0.54,254840,0.492,1.419999999999e-4,E,0.0924,-8.833,Minor,0.0317,79.94800000000001,0.359,Jazz
41,0.703,0.546,418027,0.34,0,A,0.0975,-8.161,Major,0.026,78.31,0.325,Anime
86,0.0012699999999999,0.964,154024,0.487,6.57e-6,A#,0.115,-6.071000000000001,Minor,0.421,127.05,0.107,Hip-Hop
50,0.0185,0.609,377893,0.664,0.0195,G,0.105,-9.116,Minor,0.0472,105.976,0.094,Hip-Hop
50,0.0736,0.578,245503.5,0.727,0.0078099999999999,F,0.385,-4.79,Major,0.0351,95.71,0.487,Rock
41,0.909,0.35,245503.5,0.0945,0.927,D,0.107,-17.226,Minor,0.032,93.073,0.114,Jazz
33,0.192,0.5920000000000001,123853,0.601,0,A,0.0824,-6.946000000000001,Major,0.0341,143.476,0.959,Blues
41,0.0103,0.5529999999999999,283027,0.901,0.00312,C,0.0571,-6.202000000000001,Major,0.0454,106.943,0.617,Alternative
60,0.0722,0.851,193907,0.405,1.01e-6,C#,0.108,-9.775,Major,0.205,149.98,0.292,Hip-Hop
33,0.265,0.636,135576,0.293,0.857,A#,0.113,-12.733,Major,0.0274,140.026,0.524,Electronic
37,0.995,0.45,85707,0.00251,0.926,A#,0.0571,-38.718,Major,0.0535,62.44,0.0896,Classical
52,0.816,0.544,142132,0.779,0.0174,F,0.564,-6.013999999999999,Minor,0.0619,117.193,0.875,Jazz
43,0.489,0.701,162493,0.508,7.69e-6,B,0.122,-11.994000000000002,Minor,0.0407,107.234,0.581,Country
24,0.794,0.631,130038,0.215,0.0234,C,0.103,-17.582,Major,0.0302,97.865,0.517,Blues
58,0.246,0.511,315173,0.76,0,F,0.239,-5.078,Major,0.295,91.51,0.513,Hip-Hop
37,0.975,0.1989999999999999,563533,0.0904,0.8590000000000001,G#,0.0731,-26.877,Major,0.0399,70.764,0.039,Classical
36,0.843,0.7609999999999999,182227,0.182,2.22e-5,E,0.0761,-12.773,Minor,0.103,128.326,0.586,Blues
51,0.368,0.578,196707,0.471,0,E,0.159,-7.27,Major,0.0289,133.061,0.532,Rock
45,0.773,0.38,245503.5,0.511,6.69e-6,C#,0.212,-9.654,Major,0.039,123.8,0.565,Jazz
57,0.257,0.516,222414,0.7140000000000001,0,F,0.0683,-4.529,Minor,0.0391,86.926,0.312,Alternative
41,4.01e-5,0.437,236520,0.995,0,C,0.315,-4.045,Major,0.2189999999999999,159.882,0.0563,Alternative
42,0.978,0.7020000000000001,157800,0.186,6.83e-4,E,0.0895,-16.121,Major,0.0604,106.793,0.5760000000000001,Blues
66,0.0867,0.713,304147,0.647,0,G,0.636,-8.22,Major,0.439,94.036,0.6940000000000001,Hip-Hop
54,0.00157,0.556,224213,0.868,0,A,0.512,-5.7410000000000005,Major,0.0441,164.075,0.433,Rap
66,0.72,0.775,245503.5,0.417,0,G,0.125,-8.895,Minor,0.0974,109.956,0.608,Rap
67,0.1639999999999999,0.6579999999999999,188373,0.7879999999999999,0,G#,0.1169999999999999,-5.944,Minor,0.0437,116.043,0.4679999999999999,Rock
52,2.17e-4,0.5710000000000001,226720,0.926,0.00376,G#,0.0522,-3.576,Minor,0.0479,133.903,0.5760000000000001,Rock
52,0.56,0.498,245503.5,0.6629999999999999,0,A#,0.148,-5.691,Major,0.0421,139.92600000000002,0.418,Rock
50,0.188,0.7659999999999999,261176,0.526,0,F#,0.0744,-6.228,Minor,0.233,136.105,0.568,Hip-Hop
74,0.736,0.759,288640,0.492,0.00989,C#,0.107,-10.338,Minor,0.12,104.974,0.561,Hip-Hop
66,0.326,0.5429999999999999,313840,0.529,0.0026899999999999,G,0.7090000000000001,-9.717,Major,0.0301,85.126,0.746,Blues
28,0.8909999999999999,0.521,392027,0.268,0.901,G#,0.103,-17.378,Major,0.0324,117.65,0.173,Jazz
45,0.315,0.918,286259,0.644,0.236,C,0.142,-7.656000000000001,Major,0.252,137.588,0.7140000000000001,Jazz
34,0.241,0.813,245503.5,0.607,0.0119,A,0.126,-11.57,Major,0.0838,93.155,0.687,Jazz
28,0.077,0.442,264387,0.852,2.85e-5,C,0.411,-4.356,Major,0.0358,94.639,0.1639999999999999,Blues
40,0.107,0.9,188293,0.6859999999999999,0,F#,0.0352,-9.264,Minor,0.188,111.722,0.778,Hip-Hop
42,0.0482,0.5589999999999999,460200,0.524,0.104,A,0.0962,-13.784,Minor,0.0338,157.465,0.879,Country
52,0.843,0.518,169242,0.382,1.67e-5,F#,0.11,-12.976,Major,0.451,82.82700000000001,0.496,Hip-Hop
48,4.29e-4,0.48,462973,0.8740000000000001,0.1,B,0.245,-6.422000000000001,Major,0.0614,149.971,0.294,Classical
58,0.487,0.476,218067,0.501,4.14e-5,C#,0.628,-12.683,Minor,0.0767,84.395,0.311,Rock
48,0.0227,0.452,271874,0.588,0.00835,C#,0.105,-6.995,Minor,0.0302,148.746,0.545,Country
0,0.989,0.311,350787,0.191,0.933,A,0.121,-21.363000000000003,Minor,0.0348,128.184,0.336,Classical
0,0.82,0.267,872053,0.0514,0.0767,C,0.956,-24.598000000000003,Major,0.0477,125.224,0.073,Classical
24,0.883,0.074,184453,0.147,0.937,D,0.102,-16.977999999999998,Minor,0.0349,79.135,0.0465,Classical
43,0.157,0.82,208427,0.5479999999999999,1.34e-4,D,0.0805,-9.577,Major,0.0437,112.133,0.741,Blues
38,0.295,0.122,336173,0.609,0.894,D,0.319,-8.562999999999999,Minor,0.047,73.66199999999999,0.181,Electronic
59,0.532,0.419,186213,0.517,0.0251,G#,0.0785,-9.368,Major,0.0284,145.109,0.905,Rock
32,0.0372,0.7340000000000001,181714,0.969,0.1939999999999999,A#,0.0987,-3.564,Minor,0.0688,140.024,0.193,Electronic
49,0.926,0.303,279347,0.216,0.00213,C#,0.158,-11.973,Major,0.0301,109.665,0.109,Jazz
61,0.539,0.726,192000,0.395,0,E,0.1689999999999999,-11.245,Minor,0.207,140.032,0.561,Rap
63,0.00713,0.5529999999999999,328827,0.852,0,A#,0.4629999999999999,-4.08,Minor,0.305,176.058,0.27,Hip-Hop
40,0.7340000000000001,0.629,318582,0.315,5.07e-5,E,0.0763,-14.064,Minor,0.0846,61.335,0.763,Jazz
44,0.0752,0.415,170888,0.799,1.87e-6,B,0.2769999999999999,-5.126,Major,0.0329,180.161,0.775,Country
57,0.218,0.634,161867,0.727,0.00743,A,0.121,-10.867,Major,0.0418,80.057,0.684,Country
25,0.993,0.579,220400,0.531,0.924,A,0.1989999999999999,-9.953,Major,0.0408,149.994,0.753,Anime
55,0.374,0.488,338427,0.63,0,C,0.163,-9.839,Major,0.508,154.15200000000002,0.413,Rap
27,0.981,0.066,522587,0.0202,0.961,E,0.0722,-36.105,Major,0.0381,69.79,0.0269,Classical
35,0.6809999999999999,0.512,245503.5,0.536,0,B,0.596,-8.581,Major,0.34,106.439,0.634,Country
43,0.0182,0.473,219893,0.738,0,E,0.0955,-8.802999999999999,Major,0.0608,188.075,0.573,Country
43,0.105,0.513,184587,0.968,0,D,0.0961,-4.065,Major,0.0811,162.998,0.799,Country
57,0.812,0.763,201947,0.484,0.3929999999999999,B,0.0841,-12.368,Minor,0.0311,122.913,0.416,Rock
28,0.0184,0.54,148800,0.901,0.407,G,0.546,-3.897,Major,0.0494,99.991,0.128,Electronic
18,0.0111,0.772,308505,0.944,0.0978,D#,0.23,-4.327,Major,0.0726,128.031,0.473,Anime
47,0.0158,0.428,267149,0.867,0,G,0.352,-3.1,Major,0.0534,204.135,0.545,Anime
47,0.509,0.759,167973,0.489,1.65e-4,F,0.105,-9.504,Minor,0.3,139.97799999999998,0.718,Alternative
17,0.994,0.501,120853,0.00891,0.922,D,0.0829,-30.902,Major,0.0676,76.695,0.158,Anime
79,0.255,0.502,243491,0.7859999999999999,0,A,0.65,-4.378,Minor,0.317,169.021,0.7390000000000001,Rap
38,0.314,0.512,197520,0.26,0.2689999999999999,A,0.11,-11.68,Major,0.0245,104.15,0.241,Blues
54,0.0124,0.498,197547,0.885,8.47e-6,G,0.245,-4.636,Minor,0.0448,129.996,0.358,Rap
55,0.00145,0.826,187933,0.457,0,C#,0.14,-10.324000000000002,Major,0.371,156.001,0.53,Rap
71,0.1639999999999999,0.85,88939,0.7140000000000001,0,G#,0.11,-4.331,Minor,0.268,145.909,0.5489999999999999,Hip-Hop
58,0.0799,0.8270000000000001,130038,0.544,1.97e-6,C#,0.156,-5.686,Major,0.05,143.014,0.175,Rap
23,0.0121,0.516,260893,0.969,2.04e-6,C#,0.0494,-1.474,Minor,0.1159999999999999,131.981,0.351,Anime
37,0.955,0.411,252640,0.685,0.0254,D,0.518,-8.357000000000001,Major,0.0393,102.077,0.609,Blues
32,0.938,0.0672,336733,0.0662,0.903,E,0.1119999999999999,-23.601,Major,0.0398,71.831,0.0445,Classical
63,0.0206,0.527,255573,0.838,6.62e-4,D#,0.07,-6.013,Major,0.0323,117.454,0.721,Rock
47,0.556,0.46,190541,0.512,0.472,C#,0.148,-12.602,Major,0.0514,110.688,0.266,Alternative
46,0.0733,0.562,245503.5,0.669,4.04e-4,D,0.114,-4.138999999999999,Major,0.039,146.82,0.22,Alternative
52,0.0027199999999999,0.416,227493,0.715,2.23e-5,C,0.106,-5.75,Major,0.0435,149.952,0.126,Rock
36,0.306,0.8029999999999999,224040,0.444,0.0254,C#,0.318,-9.078,Minor,0.0773,140.042,0.44,Jazz
21,0.184,0.469,230929,0.973,0,A#,0.254,-2.7030000000000003,Major,0.0531,160.014,0.7,Anime
35,0.994,0.175,164347,0.0825,0.923,A,0.0918,-31.241,Minor,0.0546,157.776,0.154,Classical
41,0.00171,0.8370000000000001,206875,0.721,0.249,C#,0.368,-5.26,Major,0.0428,96.065,0.853,Electronic
50,0.00728,0.852,245503.5,0.6409999999999999,0,A,0.429,-8.008,Minor,0.22,123.975,0.6579999999999999,Rap
34,0.413,0.5760000000000001,225560,0.528,0.00168,G#,0.124,-9.03,Minor,0.0376,78.117,0.716,Blues
43,0.684,0.713,240625,0.588,0.887,B,0.2739999999999999,-4.919,Major,0.0309,89.995,0.607,Jazz
56,0.00298,0.586,239853,0.954,1.32e-4,D,0.723,-5.292999999999999,Major,0.0492,107.087,0.84,Rock
44,0.409,0.371,174243,0.525,0.782,B,0.259,-9.935,Minor,0.0327,107.968,0.204,Jazz
36,0.795,0.581,82124,0.147,0.912,C#,0.118,-11.179,Major,0.316,162.464,0.204,Jazz
42,9.07e-5,0.356,245503.5,0.8859999999999999,0,F#,0.245,-3.452,Major,0.0597,187.976,0.389,Alternative
30,0.0134,0.546,228267,0.977,8.34e-6,B,0.0719,-1.58,Minor,0.0558,89.992,0.754,Anime
64,1.29e-4,0.436,185600,0.935,1.409999999999e-4,D,0.0821,-3.946,Major,0.0538,194.902,0.901,Rock
41,0.00115,0.132,467049,0.575,0.752,C#,0.11,-7.316,Major,0.0455,72.01,0.036,Jazz
53,0.00624,0.519,226067,0.888,0.25,C,0.764,-5.684,Major,0.0992,110.103,0.657,Hip-Hop
49,0.0185,0.627,191747,0.871,0,D,0.1169999999999999,-4.303999999999999,Major,0.094,151.079,0.725,Alternative
34,0.972,0.2289999999999999,318000,0.306,0.875,D,0.0862,-17.855,Minor,0.0374,96.401,0.147,Classical
61,0.5870000000000001,0.726,245503.5,0.8240000000000001,1.11e-6,C,0.113,-5.011,Minor,0.347,129.96,0.384,Hip-Hop
16,0.991,0.4579999999999999,297502,0.2239999999999999,0.892,G,0.17,-19.02,Major,0.0596,141.921,0.192,Anime
50,0.35,0.564,258947,0.902,0,D,0.307,-4.142,Major,0.14,141.099,0.444,Hip-Hop
69,7.39e-4,0.546,212653,0.6509999999999999,0,C#,0.235,-7.601,Major,0.3,77.878,0.6459999999999999,Rap
35,0.0124,0.812,316147,0.616,0.807,D,0.1169999999999999,-7.067,Major,0.0305,110.996,0.845,Jazz
22,0.0221,0.532,286496,0.916,0,F,0.133,-3.947,Major,0.072,132.941,0.513,Anime
64,0.00705,0.929,223939,0.598,0,C#,0.0549,-5.372999999999999,Major,0.156,96.012,0.501,Rap
20,0.873,0.344,93533,0.155,1.3e-5,F,0.108,-12.326,Major,0.0385,116.091,0.303,Anime
39,0.0304,0.4529999999999999,243100,0.944,2.25e-6,F#,0.0948,-1.669,Minor,0.0613,114.887,0.5489999999999999,Anime
40,0.0204,0.754,348347,0.725,0.799,A#,0.104,-14.688,Minor,0.0646,109.618,0.649,Electronic
43,0.0216,0.519,321360,0.437,9.74e-4,G,0.375,-12.97,Minor,0.0325,134.933,0.0356,Alternative
48,0.8420000000000001,0.687,245503.5,0.5660000000000001,0.871,F,0.122,-9.764,Major,0.12,166.7,0.527,Jazz
38,0.0323,0.83,245503.5,0.489,0,C#,0.0742,-12.289,Major,0.3779999999999999,149.98,0.627,Country
46,0.773,0.532,240537,0.412,0.0234,D,0.106,-9.641,Major,0.0319,120.086,0.417,Alternative
54,0.0365,0.61,216040,0.7959999999999999,0,A#,0.2739999999999999,-5.431,Major,0.0656,159.944,0.51,Rock
35,0.0299,0.52,272240,0.534,0.025,A,0.103,-9.647,Minor,0.0273,170.77,0.524,Electronic
57,0.0035299999999999,0.531,228120,0.904,0,B,0.3279999999999999,-3.869,Minor,0.0419,94.999,0.753,Anime
43,0.00221,0.428,256293,0.923,0.496,E,0.105,-4.121,Major,0.162,140.224,0.0469,Alternative
33,0.899,0.253,705080,0.128,0.919,E,0.144,-16.361,Minor,0.0349,131.842,0.0827,Classical
40,0.357,0.602,227173,0.471,0,D,0.25,-7.204,Major,0.026,129.916,0.312,Country
32,0.222,0.354,354307,0.5,1.67e-4,C,0.732,-8.962,Major,0.0283,129.668,0.349,Blues
61,0.446,0.593,218840,0.639,0,C#,0.0998,-5.8260000000000005,Major,0.0307,142.881,0.332,Country
42,0.174,0.737,232000,0.471,1.7800000000000002e-5,G,0.0879,-6.6610000000000005,Major,0.0336,143.316,0.685,Blues
28,0.992,0.7490000000000001,225707,0.0589,0.773,D,0.0999,-16.121,Minor,0.0395,75.015,0.574,Anime
66,0.28,0.777,245503.5,0.7070000000000001,0,A,0.0749,-4.85,Minor,0.286,159.662,0.614,Rap
69,0.0989,0.6970000000000001,180027,0.813,0.0232,B,0.583,-8.89,Minor,0.0315,95.301,0.85,Country
51,0.053900000000000003,0.611,203915,0.644,0,A,0.0802,-5.394,Major,0.075,144.041,0.44,Rock
16,0.958,0.684,107244,0.248,3.18e-4,D#,0.109,-13.099,Minor,0.0446,100.405,0.58,Anime
53,0.15,0.502,264093,0.696,0,A,0.382,-4.875,Minor,0.41,86.353,0.282,Hip-Hop
13,0.387,0.281,353027,0.81,0.875,C,0.27,-6.132999999999999,Major,0.0662,85.102,0.0604,Anime
32,0.939,0.2339999999999999,299267,0.0358,0.715,C#,0.0707,-26.412,Minor,0.0371,136.601,0.107,Classical
33,0.00195,0.545,308720,0.959,1.13e-5,D,0.3779999999999999,-3.372,Major,0.0642,95.008,0.616,Anime
29,0.995,0.537,245503.5,0.102,0.863,A,0.0829,-22.698,Major,0.053900000000000003,98.768,0.158,Anime
48,0.606,0.828,186923,0.387,2e-5,D,0.0724,-12.242,Major,0.113,129.997,0.207,Alternative
38,0.0301,0.484,220384,0.831,0,C#,0.106,-5.052,Major,0.0967,151.02700000000002,0.6629999999999999,Country
55,0.41,0.473,294533,0.309,9.83e-6,A,0.143,-10.364,Major,0.0305,120.168,0.37,Country
26,0.00993,0.501,250040,0.735,2.82e-6,B,0.0935,-6.535,Minor,0.0553,79.92,0.362,Anime
54,0.579,0.657,124932,0.389,0.267,C#,0.124,-10.452,Major,0.0753,146.06799999999998,0.32,Jazz
72,0.198,0.58,206360,0.498,0,C#,0.132,-6.901,Major,0.0277,116.271,0.111,Rock
58,0.175,0.7609999999999999,263227,0.627,0,C#,0.128,-5.553999999999999,Major,0.0538,109.821,0.8909999999999999,Rap
